,0
7523,(0.13152836876647941+0j)
7524,(0.13258864725652056+0j)
7525,(0.13191409204056784+0j)
7526,(0.13220009113727124+0j)
7527,(0.13309705893433663+0j)
7528,(0.1334886399030105+0j)
7529,(0.13337422317904316+0j)
7530,(0.1300232074171192+0j)
7531,(0.1337134281783668+0j)
7532,(0.12990469196289153+0j)
7533,(0.12958386596196952+0j)
7534,(0.12907468227956012+0j)
7535,(0.12638761350788383+0j)
7536,(0.12856092937037447+0j)
7537,(0.1277594028504835+0j)
7538,(0.12754218996437125+0j)
7539,(0.12732156185050933+0j)
7540,(0.1270431340342414+0j)
7541,(0.38196601125011764+0j)
7542,(0.3819660112501218+0j)
7543,(0.38196601125010693+0j)
7544,(0.38196601125010854+0j)
7545,(0.38196601125012863+0j)
7546,(0.38196601125012647+0j)
7547,(0.38196601125012164+0j)
7548,(0.38196601125012264+0j)
7549,(0.3819660112501242+0j)
7550,(0.3819660112501175+0j)
7551,(0.38196601125011553+1.5949555253121103e-16j)
7552,(0.38196601125011553-1.5949555253121103e-16j)
7553,(0.38196601125011437+0j)
7554,(0.38196601125011537+0j)
7555,(0.1252602721882131+0j)
7556,(0.12536814854634024+0j)
7557,(0.12575496329355998+0j)
7558,(0.12596880252358847+0j)
7559,(2.0000000000000386+0j)
7560,(2.000000000000056+0j)
7561,(2.0000000000001266+0j)
7562,(2.00000000000011+0j)
7563,(2.000000000000114+0j)
7564,(2.0000000000000986+0j)
7565,(2.0000000000000897+0j)
7566,(2.000000000000094+0j)
7567,(2.0000000000000737+0j)
7568,(2.000000000000075+0j)
7569,(2.0000000000000786+0j)
7570,(2.0000000000000817+0j)
7571,(2.0000000000000777+0j)
7572,(3.00000000000012+0j)
7573,(3.000000000000089+0j)
7574,(2.000000000000095+0j)
7575,(2.0000000000000817+0j)
7576,(1.0000000000000469+0j)
7577,(2.0000000000000635+0j)
7578,(1.0000000000000626+0j)
7579,(1.0000000000000608+0j)
7580,(1.0000000000000318+0j)
7581,(1.0000000000000608+0j)
7582,(1.0000000000000582+0j)
7583,(1.0000000000000564+0j)
7584,(1.0000000000000544+0j)
7585,(1.0000000000000497+0j)
7586,(1.0000000000000482+0j)
7587,(1.0000000000000528+0j)
7588,(1.000000000000017+0j)
7589,(1.0000000000000147+0j)
7590,(1.000000000000085+0j)
7591,(1.000000000000077+0j)
7592,(1.0000000000000762+0j)
7593,(1.0000000000000229+0j)
7594,(1.0000000000000728+0j)
7595,(1.0000000000000728+0j)
7596,(1.0000000000000258+0j)
7597,(1.000000000000069+0j)
7598,(1.0000000000000686+0j)
7599,(1.0000000000000666+0j)
7600,(1.0000000000000655+0j)
7601,(1.000000000000062+0j)
7602,(1.0000000000000564+0j)
7603,(1.0000000000000788+0j)
7604,(1.0000000000000173+0j)
7605,(1.0000000000000149+0j)
7606,(1.0000000000000344+0j)
7607,(1.0000000000000318+0j)
7608,(1.0000000000000357+0j)
7609,(1.0000000000000668+0j)
7610,(1.0000000000000515+0j)
7611,(1.0000000000000258+0j)
7612,(1.0000000000000726+0j)
7613,(1.0000000000000702+0j)
7614,(1.00000000000007+0j)
7615,(1.0000000000000648+0j)
7616,(1.0000000000000386+0j)
7617,(1.000000000000044+0j)
7618,(1.0000000000000535+0j)
7619,(1.000000000000055+0j)
7620,(1.0000000000000289+0j)
7621,(1.0000000000000793+0j)
7622,(1.0000000000000662+0j)
7623,(1.0000000000000575+0j)
7624,(1.0000000000000515+0j)
7625,(1.0000000000000533+0j)
7626,(1.0000000000000357+0j)
7627,(1.000000000000044+0j)
7628,(1.0000000000000664+0j)
7629,(1.0000000000000497+0j)
7630,(1.0000000000000642+0j)
7631,(1.0000000000000617+0j)
7632,(1.0000000000000577+0j)
7633,(1.000000000000054+0j)
7634,(1.0000000000000437+0j)
7635,(1.000000000000069+0j)
7636,(1.0000000000000677+0j)
7637,(1.000000000000066+0j)
7638,(1.0000000000000626+0j)
7639,(1.0000000000000506+0j)
7640,(1.0000000000000606+0j)
7641,(1.0000000000000537+0j)
7642,(1.0000000000000582+0j)
7643,(0.1240224535431823+0j)
7644,(0.12485834102144674+0j)
7645,(0.12457497731624424+0j)
7646,(3.0000000000001084+0j)
7647,(0.1233982871166258+0j)
7648,(0.1232600257080659+0j)
7649,(0.12317301417203974+0j)
7650,(0.12261088899735834+0j)
7651,(0.12240440456656503+0j)
7652,(0.12202932531681242+0j)
7653,(0.12164043099556447+0j)
7654,(0.12141511718736853+0j)
7655,(0.12062694496531591+0j)
7656,(0.1208995223927697+0j)
7657,(0.12083124500992275+0j)
7658,(3.000000000000143+0j)
7659,(3.000000000000138+0j)
7660,(3.0000000000001665+0j)
7661,(0.1201789692535471+0j)
7662,(0.11992785409427692+0j)
7663,(0.11989637875776737+0j)
7664,(0.11971747254752602+0j)
7665,(0.11916176065800325+0j)
7666,(0.11925274443897632+0j)
7667,(0.1188881664965638+0j)
7668,(0.11823921503345941+0j)
7669,(0.11842962982022305+0j)
7670,(3.0000000000001195+0j)
7671,(3.0000000000001394+0j)
7672,(0.38196601125011337+0j)
7673,(0.11847979060497836+0j)
7674,(0.1179194397773874+0j)
7675,(0.11754257959004927+0j)
7676,(0.11731130187860507+0j)
7677,(0.11698256308236572+0j)
7678,(0.11678219706449254+0j)
7679,(0.11466505313116188+0j)
7680,(0.1162765159438329+0j)
7681,(0.11615973190802202+0j)
7682,(0.11579003238112164+0j)
7683,(0.1154994846435846+0j)
7684,(0.381966011250115+0j)
7685,(3.0000000000001217+0j)
7686,(3.000000000000183+0j)
7687,(3.000000000000161+0j)
7688,(0.11344467890983376+0j)
7689,(0.11305910285581693+0j)
7690,(0.11380882009596031+0j)
7691,(0.11435759389416644+0j)
7692,(0.11454366610481766+0j)
7693,(0.11546110196708383+0j)
7694,(0.11504722546561638+0j)
7695,(2.000000000000046+0j)
7696,(2.0000000000000977+0j)
7697,(2.000000000000068+0j)
7698,(3.0000000000002016+0j)
7699,(3.0000000000001275+0j)
7700,(3.000000000000146+0j)
7701,(0.11272225682297186+0j)
7702,(0.11230640271120804+0j)
7703,(0.10883825849196721+0j)
7704,(0.10936713618273662+0j)
7705,(0.10975333340188541+0j)
7706,(0.11000246539486415+0j)
7707,(0.11150620880640955+0j)
7708,(0.11037439481503881+0j)
7709,(0.1109271165083572+0j)
7710,(0.1111145404333346+0j)
7711,(0.38196601125011714+0j)
7712,(0.10847506006495647+0j)
7713,(0.10687488865065409+0j)
7714,(0.1079085425156909+0j)
7715,(0.1077158173840238+0j)
7716,(3.0000000000001585+0j)
7717,(0.10669154644505896+0j)
7718,(0.10640583215610479+0j)
7719,(0.10618417167093339+0j)
7720,(0.10580696265584746+0j)
7721,(0.10537059770350925+0j)
7722,(0.10508635623895204+0j)
7723,(0.10486579332468089+0j)
7724,(0.10464593268357915+0j)
7725,(0.1043253822978448+0j)
7726,(0.10407979188215288+0j)
7727,(0.10377830432668997+0j)
7728,(3.0000000000000977+0j)
7729,(3.000000000000113+0j)
7730,(3.000000000000152+0j)
7731,(3.0000000000001825+0j)
7732,(3.0000000000001954+0j)
7733,(0.10338804881633597+0j)
7734,(0.10289082853348899+0j)
7735,(0.10279708286821419+0j)
7736,(0.10233179277578729+0j)
7737,(0.10221303846502336+0j)
7738,(0.10180178745039052+0j)
7739,(0.10171978626881724+0j)
7740,(0.10159099411207796+0j)
7741,(0.10132710931999413+0j)
7742,(0.10110493041856237+0j)
7743,(0.1006741817984482+0j)
7744,(0.10026044591136805+0j)
7745,(0.09993102378910956+0j)
7746,(0.09946685504459273+0j)
7747,(0.09921454106781281+0j)
7748,(0.09902939899468886+0j)
7749,(3.0000000000001137+0j)
7750,(2.0000000000000897+0j)
7751,(2.000000000000079+0j)
7752,(2.0000000000001026+0j)
7753,(2.000000000000114+0j)
7754,(3.0000000000000786+0j)
7755,(3.0000000000001736+0j)
7756,(3.0000000000001776+0j)
7757,(0.0987982202878525+0j)
7758,(0.09832355394304088+0j)
7759,(0.09778449998074104+0j)
7760,(0.09793974188198487+0j)
7761,(0.09802512755801195+0j)
7762,(0.09697329580579918+0j)
7763,(0.09681384521569297+0j)
7764,(0.09644536603681875+0j)
7765,(0.09585326522175901+0j)
7766,(0.09533309774741254+0j)
7767,(0.09448102983896844+0j)
7768,(2.000000000000065+0j)
7769,(2.0000000000000404+0j)
7770,(2.0000000000001044+0j)
7771,(2.0000000000001226+0j)
7772,(3.000000000000197+0j)
7773,(3.0000000000001017+0j)
7774,(3.0000000000001084+0j)
7775,(3.0000000000001545+0j)
7776,(3.0000000000001728+0j)
7777,(0.09408700006035985+0j)
7778,(0.09384400048193604+0j)
7779,(0.0934786338560908+0j)
7780,(0.0931547629289405+0j)
7781,(0.09273396252331771+0j)
7782,(0.09259273367713387+0j)
7783,(0.09222387122821589+0j)
7784,(0.09154983768226956+0j)
7785,(0.09113686996629777+0j)
7786,(0.09105219982835966+0j)
7787,(0.09095464755228388+0j)
7788,(0.09057293532286315+0j)
7789,(0.09032629632102931+0j)
7790,(0.08994338056619765+0j)
7791,(0.08957635422063137+0j)
7792,(0.08925996982162997+0j)
7793,(0.0889854129317963+0j)
7794,(0.0887513679483085+0j)
7795,(0.08816523296855164+0j)
7796,(0.08781572766773474+0j)
7797,(0.08801306212180396+0j)
7798,(0.08698855026689117+0j)
7799,(0.08575191235768992+0j)
7800,(0.08548122350556478+0j)
7801,(0.08555829665849855+0j)
7802,(0.0845654709051525+0j)
7803,(0.08423356476775741+0j)
7804,(0.08385849964948469+0j)
7805,(0.08345087646321313+0j)
7806,(0.08313600055096672+0j)
7807,(2.000000000000159+0j)
7808,(2.0000000000000986+0j)
7809,(2.0000000000001252+0j)
7810,(2.000000000000118+0j)
7811,(2.0000000000000795+0j)
7812,(2.000000000000083+0j)
7813,(2.000000000000125+0j)
7814,(2.000000000000116+0j)
7815,(3.000000000000172+0j)
7816,(3.000000000000148+0j)
7817,(3.00000000000013+0j)
7818,(3.0000000000001896+0j)
7819,(3.0000000000000955+0j)
7820,(3.0000000000001608+0j)
7821,(3.0000000000001044+0j)
7822,(0.08237038488266649+0j)
7823,(0.08217189760785648+0j)
7824,(0.08193723016912606+0j)
7825,(0.08165092326718608+0j)
7826,(0.08100688329759378+0j)
7827,(0.0808310841083028+0j)
7828,(0.08044624485754069+0j)
7829,(0.0804084184985343+0j)
7830,(0.07966761474064507+0j)
7831,(2.0000000000000298+0j)
7832,(2.0000000000001115+0j)
7833,(2.00000000000007+0j)
7834,(2.000000000000131+0j)
7835,(2.0000000000001257+0j)
7836,(2.000000000000131+0j)
7837,(3.0000000000002065+0j)
7838,(3.0000000000001164+0j)
7839,(0.07925608870755123+0j)
7840,(0.07895575906727463+0j)
7841,(0.07809104855326074+0j)
7842,(2.00000000000009+0j)
7843,(3.0000000000001856+0j)
7844,(0.07765071275345424+0j)
7845,(0.07757646030506496+0j)
7846,(0.07674963658723406+0j)
7847,(0.0766328434063151+0j)
7848,(0.0765464372706657+0j)
7849,(0.07635723879033579+0j)
7850,(3.0000000000001728+0j)
7851,(0.07593989249594756+0j)
7852,(0.075712699836397+0j)
7853,(0.07548075696213234+0j)
7854,(0.07538054680429922+0j)
7855,(2.000000000000107+0j)
7856,(2.0000000000000893+0j)
7857,(2.0000000000000617+0j)
7858,(3.000000000000133+0j)
7859,(3.000000000000136+0j)
7860,(0.0749418272981068+0j)
7861,(0.07469778468249486+0j)
7862,(0.0742414517140194+0j)
7863,(0.0737495285802033+0j)
7864,(3.0000000000001297+0j)
7865,(3.000000000000184+0j)
7866,(0.0735991326737238+0j)
7867,(0.07310421659431586+0j)
7868,(0.07287902696347104+0j)
7869,(2.0000000000000933+0j)
7870,(2.000000000000122+0j)
7871,(2.00000000000015+0j)
7872,(2.0000000000001155+0j)
7873,(2.0000000000001172+0j)
7874,(0.0723675517538321+0j)
7875,(0.07232245812271863+0j)
7876,(0.07168975133154933+0j)
7877,(0.07124675394857517+0j)
7878,(2.000000000000133+0j)
7879,(2.0000000000001306+0j)
7880,(1.0000000000000624+0j)
7881,(1.0000000000000566+0j)
7882,(2.0000000000001497+0j)
7883,(3.000000000000172+0j)
7884,(3.0000000000001195+0j)
7885,(3.0000000000002034+0j)
7886,(3.0000000000001554+0j)
7887,(3.0000000000001483+0j)
7888,(3.000000000000188+0j)
7889,(3.000000000000214+0j)
7890,(3.0000000000001585+0j)
7891,(3.000000000000219+0j)
7892,(3.000000000000132+0j)
7893,(0.07053033439347269+0j)
7894,(0.0702503504690475+0j)
7895,(0.07007154772247216+0j)
7896,(0.06946654952480848+0j)
7897,(0.0690497875767969+0j)
7898,(0.06868320926259172+0j)
7899,(0.0683193018304528+0j)
7900,(0.06751547054206099+0j)
7901,(0.06742096458493181+0j)
7902,(0.06700001073524743+0j)
7903,(0.06675988431209716+0j)
7904,(0.06620478032692362+0j)
7905,(0.06570709990313087+0j)
7906,(0.0654842250522179+0j)
7907,(0.06526831109586163+0j)
7908,(0.06513968416680603+0j)
7909,(0.06470947347213432+0j)
7910,(0.06466811523566568+0j)
7911,(0.06427039614109184+0j)
7912,(0.06390378967663983+0j)
7913,(0.06356621740482925+0j)
7914,(0.06336333941845672+0j)
7915,(0.0632761758805503+0j)
7916,(3.00000000000021+0j)
7917,(0.06287335711847196+0j)
7918,(0.0625523844705429+0j)
7919,(0.06204990556976014+0j)
7920,(0.06167890613794557+0j)
7921,(0.06153106072464788+0j)
7922,(0.06137290210699153+0j)
7923,(0.06102393403860013+0j)
7924,(0.06063277805366429+0j)
7925,(0.06044107631583103+0j)
7926,(0.06015613422988059+0j)
7927,(0.05984922317203512+0j)
7928,(0.05957408746688255+0j)
7929,(0.059465507933130206+0j)
7930,(0.059252258289166+0j)
7931,(0.059130677012964296+0j)
7932,(0.05890103588743087+0j)
7933,(0.0585375554530955+0j)
7934,(0.05807641204147116+0j)
7935,(0.05812280612990985+0j)
7936,(0.05789297306749815+0j)
7937,(0.05748061867339731+0j)
7938,(0.057177077020039616+0j)
7939,(0.05712107027715556+0j)
7940,(0.05693921788880105+0j)
7941,(0.05660803509253367+0j)
7942,(0.05614037147203859+0j)
7943,(0.05555086760644411+0j)
7944,(0.05513895931351476+0j)
7945,(0.054841496023213344+0j)
7946,(0.05442211408452355+0j)
7947,(0.05420310357125105+0j)
7948,(0.053920002367792555+0j)
7949,(0.05376041566696869+0j)
7950,(0.05309567977842175+0j)
7951,(0.052959806575625074+0j)
7952,(0.05245137251975522+0j)
7953,(0.05223213757912132+0j)
7954,(0.05204648113565845+0j)
7955,(0.05177344838730595+0j)
7956,(0.051566317090694015+0j)
7957,(0.051342754246477044+0j)
7958,(0.05106660259863947+0j)
7959,(0.050860765360885005+0j)
7960,(0.05023835058313254+0j)
7961,(0.049927673100121084+0j)
7962,(0.0499896655590884+0j)
7963,(0.04962354435852838+0j)
7964,(0.049090158137540356+0j)
7965,(0.048956029103516256+0j)
7966,(0.048513619696195436+0j)
7967,(0.04841453601270038+0j)
7968,(0.04811436004579166+0j)
7969,(0.04754484074958829+0j)
7970,(0.047338176729973806+0j)
7971,(0.04670370980779309+0j)
7972,(0.0463173463186766+0j)
7973,(0.04598328211733472+0j)
7974,(0.04571998011190313+0j)
7975,(0.045266738036923104+0j)
7976,(0.045196309197762546+0j)
7977,(0.044941761348257+0j)
7978,(2.0000000000001443+0j)
7979,(2.0000000000000764+0j)
7980,(2.000000000000113+0j)
7981,(2.0000000000001212+0j)
7982,(2.00000000000015+0j)
7983,(2.000000000000139+0j)
7984,(2.000000000000134+0j)
7985,(2.0000000000001408+0j)
7986,(0.044798336833823435+0j)
7987,(0.04439432935020572+0j)
7988,(0.0438975390833498+0j)
7989,(0.04388467823025485+0j)
7990,(0.04322010078737344+0j)
7991,(0.04291422186149785+0j)
7992,(0.0426778498790229+0j)
7993,(0.04254082615706221+0j)
7994,(0.042175988385027535+0j)
7995,(0.04207218501842958+0j)
7996,(0.04182790925786186+0j)
7997,(2.000000000000097+0j)
7998,(2.0000000000000995+0j)
7999,(2.000000000000118+0j)
8000,(2.0000000000001283+0j)
8001,(2.000000000000097+0j)
8002,(2.0000000000000897+0j)
8003,(2.000000000000147+0j)
8004,(2.000000000000142+0j)
8005,(2.0000000000001035+0j)
8006,(2.0000000000000946+0j)
8007,(2.0000000000000964+0j)
8008,(2.0000000000001004+0j)
8009,(2.0000000000001172+0j)
8010,(2.0000000000001403+0j)
8011,(2.000000000000142+0j)
8012,(2.0000000000001297+0j)
8013,(2.000000000000127+0j)
8014,(2.0000000000001186+0j)
8015,(2.000000000000121+0j)
8016,(2.000000000000127+5.446970529788625e-16j)
8017,(2.000000000000127-5.446970529788625e-16j)
8018,(2.0000000000001212+0j)
8019,(2.0000000000001132+0j)
8020,(0.041534990043052104+0j)
8021,(0.04131341372104863+0j)
8022,(0.04114476432667904+0j)
8023,(0.0405057143713186+0j)
8024,(0.04040397951272512+0j)
8025,(0.03988311116191612+0j)
8026,(0.039639819702387086+0j)
8027,(0.03908723367775642+0j)
8028,(0.03885901343712582+0j)
8029,(0.03869865775469038+0j)
8030,(0.038015834790416196+0j)
8031,(0.03750705247925467+0j)
8032,(0.03708282418872469+0j)
8033,(0.03693595843245844+0j)
8034,(0.036486949373817607+0j)
8035,(0.03579867265840766+0j)
8036,(0.03493370164016959+0j)
8037,(0.03474097205569682+0j)
8038,(0.0346807331193223+0j)
8039,(0.03456343546720867+0j)
8040,(0.03408807747421608+0j)
8041,(2.000000000000095+0j)
8042,(2.0000000000001026+0j)
8043,(2.000000000000156+0j)
8044,(2.0000000000001528+0j)
8045,(2.0000000000001226+0j)
8046,(2.000000000000126+0j)
8047,(2.0000000000001346+0j)
8048,(2.000000000000087+0j)
8049,(2.0000000000000924+0j)
8050,(1.0000000000000409+0j)
8051,(1.0000000000000466+0j)
8052,(1.0000000000000855+0j)
8053,(1.0000000000000806+0j)
8054,(1.000000000000051+0j)
8055,(1.0000000000000813+0j)
8056,(1.00000000000008+0j)
8057,(1.0000000000000628+0j)
8058,(0.033898409170662634+0j)
8059,(0.03363754506723533+0j)
8060,(0.03356272280906841+0j)
8061,(0.033527090255510254+0j)
8062,(0.033289853423547434+0j)
8063,(0.032688915785155495+0j)
8064,(0.03236567659723839+0j)
8065,(0.031874215078265516+0j)
8066,(0.03157306429664468+0j)
8067,(0.03136229781864709+0j)
8068,(0.030861109644463414+0j)
8069,(2.0000000000001092+0j)
8070,(2.000000000000096+0j)
8071,(2.0000000000000906+0j)
8072,(2.0000000000001226+0j)
8073,(2.000000000000138+0j)
8074,(2.000000000000116+0j)
8075,(0.030653827544699874+0j)
8076,(0.030445721874814966+0j)
8077,(0.03005706771066254+0j)
8078,(0.02976667368238663+0j)
8079,(1.0000000000000957+0j)
8080,(1.0000000000000906+0j)
8081,(1.0000000000000786+0j)
8082,(1.0000000000000413+0j)
8083,(1.0000000000000422+0j)
8084,(1.0000000000000444+1.0305152398644468e-15j)
8085,(1.0000000000000444-1.0305152398644468e-15j)
8086,(1.0000000000000453+0j)
8087,(1.000000000000048+0j)
8088,(1.0000000000000575+0j)
8089,(1.000000000000055+0j)
8090,(0.029443366393268722+0j)
8091,(0.028999698600144022+0j)
8092,(2.000000000000155+0j)
8093,(2.000000000000146+0j)
8094,(2.000000000000131+0j)
8095,(2.000000000000127+0j)
8096,(2.0000000000001164+0j)
8097,(2.0000000000001124+0j)
8098,(2.000000000000116+0j)
8099,(0.02863149454871839+0j)
8100,(0.02840565449809669+0j)
8101,(0.02803773785157922+0j)
8102,(0.0278198838365876+0j)
8103,(0.027641596307322016+0j)
8104,(0.027418278384903873+0j)
8105,(1.000000000000034+0j)
8106,(1.000000000000059+0j)
8107,(1.0000000000000564+0j)
8108,(0.027081421741717127+0j)
8109,(0.02682365965087187+0j)
8110,(0.026566222650979073+0j)
8111,(2.0000000000001235+0j)
8112,(2.0000000000001346+0j)
8113,(2.0000000000001403+0j)
8114,(2.000000000000076+0j)
8115,(2.0000000000000946+0j)
8116,(2.0000000000000875+0j)
8117,(2.0000000000001297+0j)
8118,(2.0000000000001137+0j)
8119,(2.000000000000107+0j)
8120,(2.0000000000001483+0j)
8121,(2.000000000000126+0j)
8122,(2.0000000000000995+0j)
8123,(2.0000000000000893+0j)
8124,(2.0000000000001035+0j)
8125,(2.0000000000001337+0j)
8126,(2.0000000000001115+0j)
8127,(2.0000000000001137+0j)
8128,(2.0000000000001137+0j)
8129,(2.000000000000078+0j)
8130,(2.00000000000009+0j)
8131,(1.0000000000000282+0j)
8132,(1.000000000000033+0j)
8133,(1.0000000000000338+0j)
8134,(1.0000000000000442+0j)
8135,(1.000000000000073+0j)
8136,(1.000000000000071+0j)
8137,(1.000000000000072+0j)
8138,(1.000000000000068+0j)
8139,(1.0000000000000615+0j)
8140,(1.0000000000000662+0j)
8141,(1.0000000000000646+0j)
8142,(1.000000000000065+0j)
8143,(2.0000000000001257+0j)
8144,(2.000000000000095+0j)
8145,(2.000000000000121+0j)
8146,(2.0000000000001137+0j)
8147,(2.0000000000001803+9.240127139701816e-16j)
8148,(2.0000000000001803-9.240127139701816e-16j)
8149,(2.0000000000001097+0j)
8150,(2.000000000000117+0j)
8151,(2.000000000000136+0j)
8152,(2.000000000000128+0j)
8153,(2.000000000000149+0j)
8154,(2.000000000000154+0j)
8155,(2.000000000000166+0j)
8156,(2.0000000000001616+0j)
8157,(2.0000000000001634+0j)
8158,(2.0000000000001474+0j)
8159,(2.0000000000001505+0j)
8160,(1.0000000000000275+0j)
8161,(1.0000000000000768+0j)
8162,(1.000000000000048+0j)
8163,(1.0000000000000502+0j)
8164,(1.0000000000000706+0j)
8165,(1.0000000000000697+0j)
8166,(1.0000000000000755+0j)
8167,(1.0000000000000488+0j)
8168,(1.0000000000000597+0j)
8169,(1.0000000000000648+0j)
8170,(2.000000000000184+0j)
8171,(2.0000000000000986+0j)
8172,(2.0000000000001785+0j)
8173,(2.0000000000001057+0j)
8174,(2.00000000000016+0j)
8175,(2.0000000000001092+0j)
8176,(2.0000000000001275+0j)
8177,(2.000000000000132+0j)
8178,(1.000000000000063+0j)
8179,(1.0000000000000588+0j)
8180,(1.000000000000062+0j)
8181,(1.0000000000000633+0j)
8182,(1.0000000000000622+0j)
8183,(1.000000000000039+0j)
8184,(1.0000000000000742+0j)
8185,(1.0000000000000833+0j)
8186,(1.0000000000000913+0j)
8187,(1.0000000000000917+0j)
8188,(1.000000000000081+0j)
8189,(1.0000000000000573+0j)
8190,(1.0000000000000944+0j)
8191,(1.0000000000000355+0j)
8192,(1.0000000000000446+0j)
8193,(1.0000000000000437+0j)
8194,(1.0000000000000842+0j)
8195,(1.000000000000079+0j)
8196,(1.0000000000000775+0j)
8197,(1.0000000000000697+0j)
8198,(1.0000000000000673+0j)
8199,(1.0000000000000455+0j)
8200,(1.0000000000000504+0j)
8201,(1.0000000000000684+0j)
8202,(1.0000000000000675+0j)
8203,(1.00000000000005+0j)
8204,(1.0000000000000497+0j)
8205,(1.0000000000000517+0j)
8206,(1.0000000000000553+9.6640816380497e-16j)
8207,(1.0000000000000553-9.6640816380497e-16j)
8208,(1.0000000000000533+0j)
8209,(1.0000000000000522+0j)
8210,(1.0000000000000553+0j)
8211,(1.0000000000000546+0j)
8212,(1.000000000000054+0j)
8213,(2.0000000000001004+0j)
8214,(2.0000000000001266+0j)
8215,(1.0000000000000562+0j)
8216,(2.000000000000112+0j)
8217,(1.0000000000000455+0j)
8218,(1.0000000000000522+0j)
8219,(0.026302875121808837+0j)
8220,(0.026098042166906886+0j)
8221,(0.0257862392888452+0j)
8222,(0.02512719316543607+0j)
